Source,Target,type,weight
172,248,directed,1
172,87,directed,1
172,69,directed,1
172,73,directed,1
172,171,directed,1
172,101,directed,1
249,56,directed,1
249,73,directed,1
249,196,directed,1
249,143,directed,1
183,162,directed,1
183,125,directed,1
183,45,directed,1
183,56,directed,1
183,184,directed,1
183,161,directed,1
183,101,directed,1
183,78,directed,1
186,101,directed,1
186,250,directed,1
52,53,directed,1
52,54,directed,1
52,56,directed,1
52,57,directed,1
52,58,directed,1
52,59,directed,1
52,55,directed,1
52,60,directed,1
251,108,directed,1
251,252,directed,1
251,24,directed,1
251,101,directed,1
192,178,directed,1
192,16,directed,1
192,174,directed,1
192,188,directed,1
192,45,directed,1
192,248,directed,1
192,87,directed,1
192,91,directed,1
192,69,directed,1
192,78,directed,1
192,101,directed,1
252,101,directed,1
252,108,directed,1
252,96,directed,1
252,253,directed,1
252,143,directed,1
254,255,directed,1
254,256,directed,1
254,56,directed,1
254,96,directed,1
227,42,directed,1
227,101,directed,1
227,78,directed,1
227,6,directed,1
137,56,directed,1
137,45,directed,1
137,60,directed,1
137,3,directed,1
257,258,directed,1
257,248,directed,1
257,87,directed,1
257,101,directed,1
257,69,directed,1
257,45,directed,1
257,73,directed,1
99,10,directed,1
99,59,directed,1
99,100,directed,1
99,101,directed,1
99,102,directed,1
99,103,directed,1
99,104,directed,1
99,54,directed,1
99,105,directed,1
99,11,directed,1
99,106,directed,1
99,107,directed,1
99,110,directed,1
99,108,directed,1
99,109,directed,1
99,68,directed,1
99,111,directed,1
99,114,directed,1
99,56,directed,1
99,112,directed,1
99,113,directed,1
99,98,directed,1
99,199,directed,1
99,115,directed,1
200,145,directed,1
200,105,directed,1
200,125,directed,1
200,56,directed,1
200,45,directed,1
200,178,directed,1
200,201,directed,1
200,60,directed,1
200,202,directed,1
200,150,directed,1
200,96,directed,1
200,153,directed,1
200,3,directed,1
200,151,directed,1
200,149,directed,1
200,87,directed,1
200,129,directed,1
200,101,directed,1
200,69,directed,1
200,242,directed,1
200,78,directed,1
204,158,directed,1
204,56,directed,1
204,45,directed,1
204,65,directed,1
204,160,directed,1
204,81,directed,1
204,64,directed,1
259,117,directed,1
259,190,directed,1
259,260,directed,1
259,110,directed,1
259,261,directed,1
259,10,directed,1
259,109,directed,1
259,114,directed,1
259,253,directed,1
259,115,directed,1
259,101,directed,1
259,100,directed,1
259,262,directed,1
259,108,directed,1
259,124,directed,1
171,45,directed,1
171,101,directed,1
171,6,directed,1
171,42,directed,1
171,78,directed,1
206,145,directed,1
206,105,directed,1
206,125,directed,1
206,56,directed,1
206,45,directed,1
206,175,directed,1
206,151,directed,1
206,87,directed,1
206,101,directed,1
206,69,directed,1
206,60,directed,1
206,73,directed,1
206,3,directed,1
206,78,directed,1
206,215,directed,1
206,208,directed,1
206,209,directed,1
206,210,directed,1
176,161,directed,1
176,56,directed,1
176,45,directed,1
176,101,directed,1
263,61,directed,1
263,264,directed,1
265,233,directed,1
265,266,directed,1
265,56,directed,1
72,53,directed,1
72,56,directed,1
72,59,directed,1
72,57,directed,1
72,55,directed,1
72,73,directed,1
72,58,directed,1
72,60,directed,1
267,119,directed,1
267,122,directed,1
267,143,directed,1
267,56,directed,1
267,268,directed,1
269,233,directed,1
269,65,directed,1
269,56,directed,1
269,96,directed,1
208,206,directed,1
208,175,directed,1
208,45,directed,1
208,56,directed,1
208,196,directed,1
270,56,directed,1
270,96,directed,1
271,140,directed,1
271,96,directed,1
271,141,directed,1
271,56,directed,1
91,101,directed,1
91,69,directed,1
91,45,directed,1
91,214,directed,1
91,73,directed,1
215,216,directed,1
215,56,directed,1
215,45,directed,1
215,219,directed,1
215,220,directed,1
215,221,directed,1
215,222,directed,1
215,78,directed,1
215,243,directed,1
215,223,directed,1
215,224,directed,1
272,273,directed,1
272,274,directed,1
272,101,directed,1
272,75,directed,1
272,74,directed,1
272,275,directed,1
272,15,directed,1
276,125,directed,1
276,56,directed,1
226,174,directed,1
226,45,directed,1
226,248,directed,1
226,87,directed,1
226,69,directed,1
226,73,directed,1
226,227,directed,1
226,101,directed,1
226,78,directed,1
128,56,directed,1
128,85,directed,1
150,56,directed,1
101,277,directed,1
101,61,directed,1
101,278,directed,1
101,279,directed,1
54,87,directed,1
54,69,directed,1
54,105,directed,1
54,96,directed,1
54,101,directed,1
280,134,directed,1
280,281,directed,1
280,96,directed,1
280,48,directed,1
280,108,directed,1
280,282,directed,1
280,262,directed,1
280,253,directed,1
280,101,directed,1
280,56,directed,1
280,143,directed,1
280,283,directed,1
280,284,directed,1
280,246,directed,1
261,182,directed,1
261,190,directed,1
261,84,directed,1
261,111,directed,1
261,55,directed,1
261,53,directed,1
261,12,directed,1
261,101,directed,1
261,124,directed,1
261,98,directed,1
261,96,directed,1
261,68,directed,1
229,174,directed,1
229,42,directed,1
229,45,directed,1
229,248,directed,1
229,87,directed,1
229,101,directed,1
229,69,directed,1
229,228,directed,1
229,78,directed,1
229,73,directed,1
198,194,directed,1
198,161,directed,1
198,3,directed,1
198,45,directed,1
198,101,directed,1
285,286,directed,1
285,287,directed,1
285,96,directed,1
285,58,directed,1
285,78,directed,1
285,270,directed,1
285,56,directed,1
121,122,directed,1
121,123,directed,1
121,85,directed,1
121,84,directed,1
121,119,directed,1
121,124,directed,1
121,10,directed,1
121,59,directed,1
121,15,directed,1
121,16,directed,1
209,206,directed,1
209,45,directed,1
209,175,directed,1
209,56,directed,1
209,196,directed,1
288,248,directed,1
288,45,directed,1
288,42,directed,1
288,258,directed,1
288,56,directed,1
234,174,directed,1
234,45,directed,1
234,248,directed,1
234,87,directed,1
234,101,directed,1
234,69,directed,1
234,73,directed,1
289,233,directed,1
289,56,directed,1
289,96,directed,1
102,105,directed,1
102,56,directed,1
102,45,directed,1
102,125,directed,1
102,87,directed,1
102,69,directed,1
102,60,directed,1
102,3,directed,1
102,73,directed,1
230,123,directed,1
230,101,directed,1
230,186,directed,1
230,231,directed,1
230,3,directed,1
230,85,directed,1
126,127,directed,1
126,59,directed,1
126,128,directed,1
126,108,directed,1
126,54,directed,1
126,129,directed,1
126,104,directed,1
126,109,directed,1
126,130,directed,1
126,101,directed,1
126,98,directed,1
126,199,directed,1
126,85,directed,1
131,93,directed,1
132,6,directed,1
132,1,directed,1
132,123,directed,1
132,4,directed,1
132,3,directed,1
132,5,directed,1
132,7,directed,1
132,85,directed,1
132,8,directed,1
132,9,directed,1
273,290,directed,1
273,291,directed,1
273,19,directed,1
273,48,directed,1
273,275,directed,1
273,101,directed,1
273,73,directed,1
273,34,directed,1
273,292,directed,1
273,293,directed,1
273,294,directed,1
273,138,directed,1
273,139,directed,1
273,295,directed,1
273,296,directed,1
273,15,directed,1
297,113,directed,1
297,96,directed,1
297,298,directed,1
297,78,directed,1
297,56,directed,1
297,85,directed,1
299,300,directed,1
299,271,directed,1
299,301,directed,1
299,302,directed,1
299,56,directed,1
214,156,directed,1
214,45,directed,1
214,232,directed,1
214,90,directed,1
214,165,directed,1
214,160,directed,1
201,45,directed,1
201,60,directed,1
201,56,directed,1
201,150,directed,1
201,143,directed,1
303,264,directed,1
235,145,directed,1
235,105,directed,1
235,56,directed,1
235,45,directed,1
235,42,directed,1
235,60,directed,1
235,229,directed,1
235,248,directed,1
235,87,directed,1
235,125,directed,1
236,101,directed,1
236,214,directed,1
236,164,directed,1
