Source,Target,type,weight
345,96,directed,1
345,23,directed,1
346,142,directed,1
346,96,directed,1
347,186,directed,1
348,152,directed,1
348,99,directed,1
348,28,directed,1
348,151,directed,1
349,23,directed,1
349,102,directed,1
349,36,directed,1
350,111,directed,1
350,52,directed,1
350,19,directed,1
350,179,directed,1
350,335,directed,1
350,64,directed,1
350,180,directed,1
351,95,directed,1
351,272,directed,1
351,36,directed,1
270,25,directed,1
270,156,directed,1
352,17,directed,1
352,9,directed,1
352,353,directed,1
352,7,directed,1
352,96,directed,1
144,132,directed,1
144,28,directed,1
354,11,directed,1
355,76,directed,1
355,30,directed,1
355,200,directed,1
355,36,directed,1
355,6,directed,1
317,324,directed,1
356,11,directed,1
357,210,directed,1
357,261,directed,1
357,117,directed,1
358,85,directed,1
358,28,directed,1
358,359,directed,1
360,166,directed,1
360,119,directed,1
360,8,directed,1
360,361,directed,1
360,9,directed,1
360,362,directed,1
360,363,directed,1
364,11,directed,1
364,157,directed,1
364,365,directed,1
366,19,directed,1
366,250,directed,1
91,73,directed,1
100,22,directed,1
100,207,directed,1
367,142,directed,1
368,104,directed,1
368,9,directed,1
368,48,directed,1
369,8,directed,1
57,49,directed,1
57,65,directed,1
57,166,directed,1
57,111,directed,1
57,9,directed,1
57,19,directed,1
57,96,directed,1
25,28,directed,1
25,222,directed,1
370,11,directed,1
371,52,directed,1
371,19,directed,1
371,64,directed,1
371,180,directed,1
372,35,directed,1
372,30,directed,1
372,36,directed,1
372,37,directed,1
372,5,directed,1
372,41,directed,1
372,38,directed,1
373,41,directed,1
373,30,directed,1
373,8,directed,1
373,18,directed,1
373,28,directed,1
373,258,directed,1
374,148,directed,1
374,111,directed,1
18,19,directed,1
18,64,directed,1
18,180,directed,1
18,8,directed,1
18,28,directed,1
3,144,directed,1
3,56,directed,1
3,119,directed,1
320,71,directed,1
320,319,directed,1
4,28,directed,1
4,23,directed,1
375,142,directed,1
299,108,directed,1
299,7,directed,1
260,23,directed,1
260,28,directed,1
260,12,directed,1
260,14,directed,1
260,129,directed,1
260,25,directed,1
260,130,directed,1
260,131,directed,1
260,13,directed,1
260,108,directed,1
260,85,directed,1
260,22,directed,1
376,157,directed,1
376,377,directed,1
376,9,directed,1
376,378,directed,1
376,379,directed,1
376,380,directed,1
376,381,directed,1
382,163,directed,1
382,9,directed,1
70,290,directed,1
70,12,directed,1
383,200,directed,1
383,36,directed,1
384,132,directed,1
384,303,directed,1
384,8,directed,1
384,84,directed,1
384,133,directed,1
384,85,directed,1
384,22,directed,1
385,142,directed,1
386,85,directed,1
386,28,directed,1
386,23,directed,1
386,133,directed,1
301,95,directed,1
301,96,directed,1
301,21,directed,1
301,222,directed,1
301,25,directed,1
301,23,directed,1
301,14,directed,1
315,30,directed,1
387,30,directed,1
387,142,directed,1
293,30,directed,1
333,8,directed,1
388,11,directed,1
389,35,directed,1
389,37,directed,1
219,222,directed,1
219,12,directed,1
219,282,directed,1
219,390,directed,1
219,391,directed,1
219,281,directed,1
219,25,directed,1
140,32,directed,1
140,25,directed,1
140,135,directed,1
140,8,directed,1
140,107,directed,1
392,202,directed,1
62,110,directed,1
62,111,directed,1
62,179,directed,1
62,19,directed,1
62,64,directed,1
62,180,directed,1
393,205,directed,1
393,175,directed,1
393,8,directed,1
394,76,directed,1
394,6,directed,1
395,21,directed,1
395,22,directed,1
395,25,directed,1
396,104,directed,1
396,373,directed,1
396,9,directed,1
396,48,directed,1
272,23,directed,1
272,25,directed,1
272,349,directed,1
272,222,directed,1
272,28,directed,1
272,397,directed,1
59,398,directed,1
59,19,directed,1
59,64,directed,1
59,180,directed,1
59,294,directed,1
59,399,directed,1
59,4,directed,1
59,335,directed,1
59,295,directed,1
400,87,directed,1
400,401,directed,1
400,9,directed,1
402,263,directed,1
402,243,directed,1
402,19,directed,1
402,7,directed,1
403,76,directed,1
403,25,directed,1
403,27,directed,1
403,22,directed,1
403,404,directed,1
403,240,directed,1
403,30,directed,1
403,136,directed,1
403,270,directed,1
405,406,directed,1
407,408,directed,1
407,409,directed,1
407,410,directed,1
139,32,directed,1
139,135,directed,1
139,25,directed,1
139,8,directed,1
139,107,directed,1
411,76,directed,1
411,25,directed,1
411,134,directed,1
411,136,directed,1
411,22,directed,1
411,101,directed,1
411,23,directed,1
411,30,directed,1
411,96,directed,1
411,21,directed,1
278,222,directed,1
200,8,directed,1
412,52,directed,1
412,9,directed,1
412,7,directed,1
412,111,directed,1
412,11,directed,1
316,255,directed,1
413,76,directed,1
413,134,directed,1
413,343,directed,1
413,136,directed,1
413,30,directed,1
413,414,directed,1
413,96,directed,1
413,21,directed,1
413,22,directed,1
413,14,directed,1
415,87,directed,1
415,9,directed,1
404,270,directed,1
404,25,directed,1
404,22,directed,1
404,156,directed,1
404,278,directed,1
404,96,directed,1
404,21,directed,1
404,323,directed,1
404,136,directed,1
404,134,directed,1
404,277,directed,1
404,14,directed,1
404,23,directed,1
416,87,directed,1
416,98,directed,1
416,23,directed,1
303,21,directed,1
303,136,directed,1
303,76,directed,1
303,28,directed,1
