Source,Target,type,weight
107,23,directed,1
107,96,directed,1
107,11,directed,1
107,15,directed,1
107,345,directed,1
107,346,directed,1
107,17,directed,1
107,8,directed,1
107,25,directed,1
107,2,directed,1
107,26,directed,1
107,27,directed,1
107,4,directed,1
107,18,directed,1
350,310,directed,1
350,311,directed,1
350,313,directed,1
350,351,directed,1
190,106,directed,1
190,17,directed,1
190,28,directed,1
190,49,directed,1
190,107,directed,1
190,15,directed,1
190,50,directed,1
190,18,directed,1
575,376,directed,1
575,55,directed,1
575,56,directed,1
575,57,directed,1
575,328,directed,1
352,310,directed,1
352,195,directed,1
352,327,directed,1
352,316,directed,1
352,28,directed,1
352,57,directed,1
352,185,directed,1
16,2,directed,1
16,18,directed,1
16,17,directed,1
16,19,directed,1
16,4,directed,1
565,310,directed,1
565,311,directed,1
565,11,directed,1
504,175,directed,1
504,1,directed,1
504,62,directed,1
504,176,directed,1
504,317,directed,1
504,356,directed,1
504,185,directed,1
504,178,directed,1
191,15,directed,1
576,167,directed,1
63,2,directed,1
63,11,directed,1
63,64,directed,1
63,19,directed,1
63,17,directed,1
63,1,directed,1
63,577,directed,1
63,574,directed,1
63,96,directed,1
63,62,directed,1
512,39,directed,1
512,572,directed,1
512,134,directed,1
512,578,directed,1
512,167,directed,1
354,311,directed,1
354,11,directed,1
515,227,directed,1
515,46,directed,1
355,311,directed,1
355,356,directed,1
355,185,directed,1
355,195,directed,1
355,310,directed,1
355,327,directed,1
355,156,directed,1
355,28,directed,1
355,57,directed,1
355,134,directed,1
579,578,directed,1
579,572,directed,1
579,9,directed,1
579,96,directed,1
579,8,directed,1
579,2,directed,1
579,15,directed,1
328,358,directed,1
328,322,directed,1
328,157,directed,1
328,331,directed,1
328,54,directed,1
328,244,directed,1
328,245,directed,1
328,580,directed,1
328,581,directed,1
328,33,directed,1
328,115,directed,1
328,56,directed,1
328,57,directed,1
328,233,directed,1
328,582,directed,1
111,19,directed,1
111,62,directed,1
520,96,directed,1
520,550,directed,1
520,411,directed,1
567,411,directed,1
567,412,directed,1
567,568,directed,1
567,379,directed,1
567,11,directed,1
567,410,directed,1
567,15,directed,1
525,215,directed,1
525,583,directed,1
525,584,directed,1
525,585,directed,1
525,11,directed,1
525,522,directed,1
525,279,directed,1
356,185,directed,1
356,195,directed,1
126,10,directed,1
126,1,directed,1
126,19,directed,1
126,62,directed,1
126,134,directed,1
577,17,directed,1
577,2,directed,1
577,19,directed,1
577,586,directed,1
577,574,directed,1
51,39,directed,1
51,2,directed,1
51,31,directed,1
51,572,directed,1
51,9,directed,1
51,23,directed,1
51,96,directed,1
51,8,directed,1
51,15,directed,1
285,17,directed,1
285,15,directed,1
285,5,directed,1
285,4,directed,1
338,10,directed,1
338,17,directed,1
338,2,directed,1
338,88,directed,1
338,9,directed,1
338,8,directed,1
338,18,directed,1
338,1,directed,1
338,15,directed,1
121,39,directed,1
121,38,directed,1
121,2,directed,1
121,572,directed,1
121,9,directed,1
121,8,directed,1
121,15,directed,1
121,122,directed,1
121,96,directed,1
587,167,directed,1
370,362,directed,1
370,102,directed,1
370,32,directed,1
370,55,directed,1
370,371,directed,1
370,96,directed,1
370,15,directed,1
370,246,directed,1
370,373,directed,1
370,372,directed,1
370,322,directed,1
370,345,directed,1
370,346,directed,1
370,498,directed,1
370,497,directed,1
370,57,directed,1
506,379,directed,1
506,46,directed,1
301,55,directed,1
301,313,directed,1
301,374,directed,1
301,310,directed,1
301,115,directed,1
301,311,directed,1
301,57,directed,1
301,245,directed,1
301,289,directed,1
301,196,directed,1
301,62,directed,1
339,94,directed,1
339,1,directed,1
339,10,directed,1
339,134,directed,1
65,11,directed,1
65,5,directed,1
65,4,directed,1
65,17,directed,1
65,15,directed,1
550,567,directed,1
550,2,directed,1
550,555,directed,1
550,226,directed,1
550,412,directed,1
550,379,directed,1
231,115,directed,1
231,554,directed,1
231,381,directed,1
231,311,directed,1
231,28,directed,1
231,205,directed,1
231,81,directed,1
231,82,directed,1
231,238,directed,1
231,57,directed,1
231,239,directed,1
231,382,directed,1
231,241,directed,1
231,234,directed,1
231,185,directed,1
231,79,directed,1
