Source,Target,type,weight
356,29,directed,1
356,212,directed,1
356,45,directed,1
356,4,directed,1
356,98,directed,1
357,117,directed,1
357,32,directed,1
357,11,directed,1
357,88,directed,1
357,178,directed,1
357,12,directed,1
357,118,directed,1
357,121,directed,1
357,122,directed,1
357,90,directed,1
88,12,directed,1
88,90,directed,1
243,29,directed,1
243,21,directed,1
243,98,directed,1
243,242,directed,1
243,22,directed,1
243,13,directed,1
56,333,directed,1
358,25,directed,1
244,107,directed,1
244,21,directed,1
244,108,directed,1
244,29,directed,1
244,109,directed,1
359,134,directed,1
359,133,directed,1
359,21,directed,1
359,29,directed,1
359,360,directed,1
359,105,directed,1
359,18,directed,1
359,22,directed,1
189,260,directed,1
189,261,directed,1
189,255,directed,1
189,21,directed,1
189,206,directed,1
189,5,directed,1
189,70,directed,1
136,12,directed,1
136,101,directed,1
136,102,directed,1
136,58,directed,1
136,29,directed,1
361,362,directed,1
361,121,directed,1
363,206,directed,1
363,207,directed,1
363,25,directed,1
363,364,directed,1
163,307,directed,1
163,160,directed,1
365,21,directed,1
365,247,directed,1
365,366,directed,1
365,22,directed,1
86,50,directed,1
86,265,directed,1
86,11,directed,1
86,5,directed,1
86,139,directed,1
86,162,directed,1
367,95,directed,1
367,221,directed,1
367,8,directed,1
367,218,directed,1
367,4,directed,1
367,203,directed,1
367,204,directed,1
367,368,directed,1
367,12,directed,1
367,198,directed,1
367,369,directed,1
367,370,directed,1
367,371,directed,1
367,372,directed,1
367,170,directed,1
367,373,directed,1
367,374,directed,1
367,90,directed,1
367,252,directed,1
367,345,directed,1
367,7,directed,1
367,171,directed,1
68,67,directed,1
68,375,directed,1
238,22,directed,1
238,18,directed,1
238,5,directed,1
238,23,directed,1
238,376,directed,1
238,162,directed,1
238,29,directed,1
238,19,directed,1
238,59,directed,1
238,21,directed,1
238,283,directed,1
238,120,directed,1
238,140,directed,1
238,98,directed,1
238,284,directed,1
377,1,directed,1
377,25,directed,1
281,27,directed,1
281,5,directed,1
378,111,directed,1
378,21,directed,1
378,133,directed,1
378,127,directed,1
378,98,directed,1
378,249,directed,1
378,22,directed,1
378,34,directed,1
378,18,directed,1
378,19,directed,1
379,307,directed,1
379,380,directed,1
95,11,directed,1
381,34,directed,1
381,21,directed,1
381,22,directed,1
381,84,directed,1
381,185,directed,1
382,292,directed,1
382,383,directed,1
382,258,directed,1
175,94,directed,1
175,21,directed,1
175,84,directed,1
175,34,directed,1
175,381,directed,1
175,18,directed,1
175,19,directed,1
175,23,directed,1
175,22,directed,1
384,385,directed,1
384,215,directed,1
384,165,directed,1
386,122,directed,1
386,2,directed,1
387,139,directed,1
387,136,directed,1
387,7,directed,1
387,37,directed,1
387,388,directed,1
387,4,directed,1
387,12,directed,1
317,29,directed,1
317,23,directed,1
317,109,directed,1
317,140,directed,1
388,35,directed,1
388,37,directed,1
388,4,directed,1
388,12,directed,1
388,7,directed,1
389,103,directed,1
389,2,directed,1
390,391,directed,1
390,159,directed,1
390,18,directed,1
390,161,directed,1
390,392,directed,1
390,12,directed,1
393,35,directed,1
393,36,directed,1
393,321,directed,1
393,37,directed,1
393,172,directed,1
393,5,directed,1
393,173,directed,1
312,9,directed,1
312,5,directed,1
312,270,directed,1
394,395,directed,1
394,396,directed,1
394,21,directed,1
394,22,directed,1
394,397,directed,1
394,398,directed,1
394,399,directed,1
394,400,directed,1
394,401,directed,1
394,402,directed,1
394,403,directed,1
36,23,directed,1
279,5,directed,1
404,25,directed,1
404,364,directed,1
405,4,directed,1
405,406,directed,1
405,178,directed,1
405,407,directed,1
408,114,directed,1
408,111,directed,1
408,29,directed,1
408,21,directed,1
408,20,directed,1
408,98,directed,1
408,16,directed,1
408,127,directed,1
408,133,directed,1
60,139,directed,1
60,52,directed,1
60,136,directed,1
60,295,directed,1
60,238,directed,1
60,322,directed,1
60,333,directed,1
60,18,directed,1
60,57,directed,1
60,92,directed,1
60,5,directed,1
60,210,directed,1
409,17,directed,1
409,20,directed,1
409,21,directed,1
409,19,directed,1
409,23,directed,1
409,75,directed,1
409,18,directed,1
410,112,directed,1
410,13,directed,1
411,27,directed,1
412,117,directed,1
412,413,directed,1
412,32,directed,1
412,11,directed,1
412,222,directed,1
412,12,directed,1
412,118,directed,1
412,121,directed,1
412,122,directed,1
414,71,directed,1
414,248,directed,1
414,21,directed,1
414,28,directed,1
414,365,directed,1
414,206,directed,1
415,178,directed,1
415,198,directed,1
416,35,directed,1
416,57,directed,1
416,37,directed,1
416,4,directed,1
416,12,directed,1
416,7,directed,1
417,9,directed,1
417,270,directed,1
418,396,directed,1
418,2,directed,1
419,1,directed,1
419,2,directed,1
70,307,directed,1
70,27,directed,1
385,215,directed,1
294,7,directed,1
420,114,directed,1
420,111,directed,1
420,124,directed,1
420,21,directed,1
420,98,directed,1
420,359,directed,1
420,103,directed,1
420,164,directed,1
420,34,directed,1
420,127,directed,1
420,105,directed,1
421,165,directed,1
421,406,directed,1
421,407,directed,1
421,422,directed,1
421,423,directed,1
421,7,directed,1
348,29,directed,1
348,258,directed,1
348,288,directed,1
348,18,directed,1
348,424,directed,1
425,426,directed,1
425,25,directed,1
427,2,directed,1
43,5,directed,1
43,4,directed,1
176,94,directed,1
176,34,directed,1
176,21,directed,1
28,207,directed,1
28,158,directed,1
28,131,directed,1
261,162,directed,1
428,111,directed,1
428,14,directed,1
353,11,directed,1
353,36,directed,1
353,37,directed,1
353,10,directed,1
353,35,directed,1
353,95,directed,1
353,12,directed,1
353,100,directed,1
353,219,directed,1
353,102,directed,1
353,13,directed,1
29,203,directed,1
29,178,directed,1
29,429,directed,1
29,313,directed,1
29,7,directed,1
430,145,directed,1
430,18,directed,1
430,149,directed,1
430,150,directed,1
430,148,directed,1
430,34,directed,1
430,7,directed,1
431,2,directed,1
391,86,directed,1
391,413,directed,1
391,11,directed,1
391,392,directed,1
391,18,directed,1
391,23,directed,1
391,263,directed,1
391,160,directed,1
391,376,directed,1
391,162,directed,1
391,226,directed,1
391,163,directed,1
391,222,directed,1
391,12,directed,1
432,95,directed,1
432,222,directed,1
432,88,directed,1
432,57,directed,1
432,33,directed,1
432,214,directed,1
432,8,directed,1
432,153,directed,1
432,36,directed,1
432,90,directed,1
433,37,directed,1
433,52,directed,1
433,55,directed,1
433,294,directed,1
433,60,directed,1
433,287,directed,1
433,61,directed,1
433,58,directed,1
433,296,directed,1
433,63,directed,1
433,298,directed,1
433,18,directed,1
433,288,directed,1
433,62,directed,1
433,64,directed,1
433,434,directed,1
433,9,directed,1
433,57,directed,1
435,2,directed,1
436,165,directed,1
436,5,directed,1
436,241,directed,1
436,22,directed,1
436,29,directed,1
436,7,directed,1
288,292,directed,1
288,348,directed,1
288,7,directed,1
288,18,directed,1
437,207,directed,1
437,182,directed,1
437,178,directed,1
437,438,directed,1
437,439,directed,1
437,440,directed,1
437,441,directed,1
442,17,directed,1
442,21,directed,1
442,108,directed,1
442,22,directed,1
442,18,directed,1
442,19,directed,1
442,23,directed,1
289,111,directed,1
289,29,directed,1
289,21,directed,1
289,133,directed,1
289,127,directed,1
289,18,directed,1
289,19,directed,1
289,98,directed,1
289,34,directed,1
289,23,directed,1
443,46,directed,1
443,352,directed,1
443,178,directed,1
444,27,directed,1
444,29,directed,1
444,5,directed,1
445,139,directed,1
445,137,directed,1
446,447,directed,1
446,183,directed,1
446,5,directed,1
446,98,directed,1
446,77,directed,1
446,34,directed,1
63,5,directed,1
63,434,directed,1
448,2,directed,1
76,449,directed,1
76,450,directed,1
130,27,directed,1
130,5,directed,1
451,136,directed,1
451,7,directed,1
451,139,directed,1
451,37,directed,1
451,127,directed,1
451,238,directed,1
451,33,directed,1
451,35,directed,1
451,12,directed,1
195,250,directed,1
195,95,directed,1
195,222,directed,1
195,88,directed,1
195,12,directed,1
195,90,directed,1
452,453,directed,1
452,2,directed,1
454,455,directed,1
454,456,directed,1
331,5,directed,1
457,66,directed,1
457,45,directed,1
457,5,directed,1
457,22,directed,1
84,22,directed,1
84,279,directed,1
84,5,directed,1
84,142,directed,1
458,25,directed,1
459,27,directed,1
459,155,directed,1
459,29,directed,1
460,206,directed,1
460,21,directed,1
460,248,directed,1
18,461,directed,1
18,122,directed,1
18,449,directed,1
18,450,directed,1
462,463,directed,1
462,338,directed,1
462,80,directed,1
464,76,directed,1
464,2,directed,1
168,95,directed,1
168,8,directed,1
465,105,directed,1
465,1,directed,1
465,2,directed,1
466,114,directed,1
466,111,directed,1
466,29,directed,1
466,21,directed,1
466,98,directed,1
466,75,directed,1
466,409,directed,1
466,127,directed,1
466,133,directed,1
467,322,directed,1
467,29,directed,1
467,4,directed,1
467,212,directed,1
467,238,directed,1
467,23,directed,1
467,45,directed,1
467,98,directed,1
468,2,directed,1
383,133,directed,1
383,29,directed,1
380,160,directed,1
380,87,directed,1
380,162,directed,1
380,379,directed,1
147,36,directed,1
147,5,directed,1
469,17,directed,1
469,18,directed,1
469,19,directed,1
469,21,directed,1
469,23,directed,1
470,84,directed,1
470,14,directed,1
470,17,directed,1
470,96,directed,1
470,21,directed,1
470,19,directed,1
470,22,directed,1
470,18,directed,1
470,188,directed,1
270,18,directed,1
270,9,directed,1
270,5,directed,1
270,63,directed,1
270,140,directed,1
471,357,directed,1
471,11,directed,1
471,178,directed,1
471,12,directed,1
